Forecast timestamp;Position;Forecast base;Temperature;2 metre temperature;Total Precipitation;Relative humidity;Downward long-wave radiation flux;Downward short-wave radiation flux;Wind speed (gust);u-component of wind (gust);v-component of wind (gust);2 metre dewpoint temperature;Minimum temperature at 2 metres in the last 6 hours;Maximum temperature at 2 metres in the last 6 hours;Total Cloud Cover
2019-11-08T10:00:00+01:00;44.5,10.5;2019-11-05T01:00:00+01:00;7.005.166.625.976.580;7.240.823.364.257.830;9.328.125;9.609.703.826.904.290;84775680.0;22.405.120.000.000.000;20.388.353.690.505.000;1.061.553.955.078.120;17.557.830.810.546.800;664.783.630.371.096;;;10.000.000.001
2019-11-08T10:00:00+01:00;45.5,11.0;2019-11-05T01:00:00+01:00;9.911.416.625.976.580;10.522.073.364.257.800;1.615.625;9.250.328.826.904.290;92914432.0;17.131.520.000.000.000;9.054.460.369.050.500;-8.313.446.044.921.870;-35.879.669.189.453.100;936.658.630.371.096;;;10.000.000.001
2019-11-08T10:00:00+01:00;45.5,11.5;2019-11-05T01:00:00+01:00;10.505.166.625.976.500;10.615.823.364.257.800;27.296.875;9.947.203.826.904.290;97688320.0;14.723.072.000.000.000;4.398.210.369.050.500;-4.188.446.044.921.870;-13.379.669.189.453.100;1.052.283.630.371.090;;;10.000.000.001
2019-11-08T10:00:00+01:00;45.5,12.0;2019-11-05T01:00:00+01:00;10.880.166.625.976.500;11.022.073.364.257.800;18.875;9.822.203.826.904.290;99427072.0;16.617.472.000.000.000;6.726.335.369.050.500;-5.594.696.044.921.870;-37.442.169.189.453.100;1.077.283.630.371.090;;;10.000.000.001
2019-11-08T10:00:00+01:00;45.0,11.5;2019-11-05T01:00:00+01:00;9.692.666.625.976.580;9.147.073.364.257.830;7.453.125;9.722.203.826.904.290;98849536.0;15.749.120.000.000.000;18.200.853.690.505.000;-0.032196044921875;18.182.830.810.546.800;874.158.630.371.096;;;10.000.000.001
2019-11-08T10:00:00+01:00;45.0,10.5;2019-11-05T01:00:00+01:00;10.067.666.625.976.500;9.990.823.364.257.830;5.328.125;9.719.078.826.904.290;100248320.0;13.791.232.000.000.000;32.263.353.690.505.000;2.905.303.955.078.120;-14.004.669.189.453.100;958.533.630.371.096;;;10.000.000.001
2019-11-08T10:00:00+01:00;45.0,11.0;2019-11-05T01:00:00+01:00;9.786.416.625.976.580;9.022.073.364.257.830;7.5;9.690.953.826.904.290;100455168.0;14.817.280.000.000.000;5.460.710.369.050.500;-5.469.696.044.921.870;-0.1192169189453125;855.408.630.371.096;;;10.000.000.001
2019-11-08T10:00:00+01:00;44.5,11.5;2019-11-05T01:00:00+01:00;9.130.166.625.976.580;9.022.073.364.257.830;1.015.625;9.756.578.826.904.290;95210240.0;17.754.112.000.000.000;5.132.585.369.050.500;4.749.053.955.078.120;-19.629.669.189.453.100;864.783.630.371.096;;;10.000.000.001
2019-11-08T10:00:00+01:00;44.5,12.0;2019-11-05T01:00:00+01:00;11.380.166.625.976.500;11.740.823.364.257.800;7.140.625;9.528.453.826.904.290;95351552.0;19.841.024.000.000.000;8.882.585.369.050.500;-7.282.196.044.921.870;50.682.830.810.546.800;1.102.283.630.371.090;;;10.000.000.001
2019-11-08T10:00:00+01:00;44.5,12.5;2019-11-05T01:00:00+01:00;17.661.416.625.976.500;14.834.573.364.257.800;19.796.875;8.515.953.826.904.290;98280192.0;18.507.776.000.000.000;4.913.835.369.050.500;-3.719.696.044.921.870;32.245.330.810.546.800;1.236.658.630.371.090;;;10.000.000.001
2019-11-08T10:00:00+01:00;45.0,12.5;2019-11-05T01:00:00+01:00;16.786.416.625.976.500;14.615.823.364.257.800;8.140.625;9.247.203.826.904.290;97501952.0;21.434.368.000.000.000;8.491.960.369.050.500;-1.938.446.044.921.870;8.255.783.081.054.680;1.339.783.630.371.090;;;10.000.000.001
2019-11-08T10:00:00+01:00;45.5,12.5;2019-11-05T01:00:00+01:00;15.098.916.625.976.500;14.647.073.364.257.800;2.259.375;8.903.453.826.904.290;97219328.0;20.455.424.000.000.000;9.476.335.369.050.500;-5.125.946.044.921.870;79.745.330.810.546.800;1.286.658.630.371.090;;;10.000.000.001
2019-11-08T19:00:00+01:00;45.5,10.5;2019-11-05T01:00:00+01:00;906.318.054.199.221;942.481.384.277.346;70.234.375;8.764.832.782.745.360;109180400.0;14.585.856.000.000.000;7.443.224.713.206.290;7.305.084.228.515.620;-14.834.136.962.890.600;7.482.385.253.906.270;;;10.000.000.001
2019-11-08T19:00:00+01:00;45.5,12.0;2019-11-05T01:00:00+01:00;1.062.568.054.199.220;1.076.856.384.277.340;49.921.875;9.736.707.782.745.360;111218160.0;16.875.520.000.000.000;15.786.974.713.206.200;-14.163.665.771.484.300;-69.521.636.962.890.600;10.357.385.253.906.200;;;9.900.000.001
2019-11-08T19:00:00+01:00;45.0,11.5;2019-11-05T01:00:00+01:00;950.068.054.199.221;976.856.384.277.346;29.875;9.414.832.782.745.360;110566896.0;15.939.584.000.000.000;14.521.349.713.206.200;12.336.334.228.515.600;76.415.863.037.109.300;8.857.385.253.906.270;;;52.500.000.009.999.900
2019-11-08T19:00:00+01:00;45.0,12.5;2019-11-05T01:00:00+01:00;1.646.943.054.199.220;1.108.106.384.277.340;26.578.125;8.886.707.782.745.360;109231600.0;22.009.856.000.000.000;14.458.849.713.206.200;11.898.834.228.515.600;8.204.086.303.710.930;9.326.135.253.906.270;;;33.000.000.009.999.900
2019-11-08T19:00:00+01:00;45.5,12.5;2019-11-05T01:00:00+01:00;1.403.193.054.199.220;1.208.106.384.277.340;54.078.125;9.358.582.782.745.360;109229552.0;20.690.944.000.000.000;14.568.224.713.206.200;2.180.084.228.515.620;14.391.586.303.710.900;11.076.135.253.906.200;;;8.550.000.001
2019-11-08T19:00:00+01:00;45.0,11.0;2019-11-05T01:00:00+01:00;912.568.054.199.221;948.731.384.277.346;268.125;9.464.832.782.745.360;111906288.0;15.327.232.000.000.000;13.271.349.713.206.200;13.023.834.228.515.600;25.165.863.037.109.300;8.669.885.253.906.270;;;9.800.000.001
2019-11-08T19:00:00+01:00;45.5,11.0;2019-11-05T01:00:00+01:00;881.318.054.199.221;858.106.384.277.346;5.678.125;9.861.707.782.745.360;104359408.0;17.348.608.000.000.000;5.099.474.713.206.290;-4.944.915.771.484.370;-12.021.636.962.890.600;8.388.635.253.906.270;;;10.000.000.001
2019-11-08T19:00:00+01:00;45.5,11.5;2019-11-05T01:00:00+01:00;962.568.054.199.221;986.231.384.277.346;67.046.875;9.661.707.782.745.360;109475312.0;14.835.712.000.000.000;15.240.099.713.206.200;-14.569.915.771.484.300;-44.209.136.962.890.600;9.357.385.253.906.270;;;10.000.000.001
2019-11-08T19:00:00+01:00;45.0,10.5;2019-11-05T01:00:00+01:00;875.068.054.199.221;914.356.384.277.346;20.890.625;9.549.207.782.745.360;111726064.0;14.213.120.000.000.000;10.349.474.713.206.200;10.336.334.228.515.600;-0.5771636962890625;8.451.135.253.906.270;;;10.000.000.001
2019-11-08T19:00:00+01:00;45.0,12.0;2019-11-05T01:00:00+01:00;971.943.054.199.221;995.606.384.277.346;29.203.125;9.367.957.782.745.360;109049328.0;19.023.872.000.000.000;14.615.099.713.206.200;11.117.584.228.515.600;9.485.336.303.710.930;8.982.385.253.906.270;;;7.450.000.001
2019-11-08T19:00:00+01:00;44.5,10.5;2019-11-05T01:00:00+01:00;568.818.054.199.221;617.481.384.277.346;2.415.625;9.436.707.782.745.360;95231472.0;22.845.440.000.000.000;0.9432247132062912;0.617584228515625;0.7040863037109375;5.326.135.253.906.270;;;7.900.000.001
2019-11-08T19:00:00+01:00;44.5,11.0;2019-11-05T01:00:00+01:00;646.943.054.199.221;754.981.384.277.346;24.046.875;8.824.207.782.745.360;103028208.0;18.565.120.000.000.000;4.333.849.713.206.290;2.523.834.228.515.620;35.165.863.037.109.300;5.732.385.253.906.270;;;34.000.000.009.999.900
2019-11-08T19:00:00+01:00;44.5,12.5;2019-11-05T01:00:00+01:00;1.765.693.054.199.220;1.286.231.384.277.340;31.609.375;6.986.707.782.745.360;109889008.0;19.122.176.000.000.000;11.380.724.713.206.200;11.211.334.228.515.600;19.228.363.037.109.300;7.513.635.253.906.270;;;27.000.000.009.999.900
2019-11-08T19:00:00+01:00;44.5,11.5;2019-11-05T01:00:00+01:00;693.818.054.199.221;870.606.384.277.346;29.859.375;8.039.832.782.745.360;106329584.0;17.899.520.000.000.000;9.849.474.713.206.290;8.055.084.228.515.620;56.415.863.037.109.300;5.513.635.253.906.270;;;14.500.000.009.999.900
2019-11-08T19:00:00+01:00;44.5,12.0;2019-11-05T01:00:00+01:00;781.318.054.199.221;908.106.384.277.346;21.296.875;8.292.957.782.745.360;106690032.0;20.150.272.000.000.000;7.458.849.713.206.290;6.117.584.228.515.620;42.665.863.037.109.300;6.357.385.253.906.270;;;31.000.000.009.999.900
2019-11-07T07:00:00+01:00;45.0,12.5;2019-11-05T01:00:00+01:00;16.341.958.618.164.000;8.487.817.382.812.520;32.265.625;999.809.398.651.123;63625063.0;13.928.448.000.000.000;4.905.086.059.123.270;47.331.085.205.078.100;126.202.392.578.125;8.488.504.028.320.330;;;10.000.000.001
2019-11-07T07:00:00+01:00;45.5,11.5;2019-11-05T01:00:00+01:00;6.248.208.618.164.080;6.675.317.382.812.520;154.609.375;986.996.898.651.123;65994599.0;5.625.856.000.000.000;12.644.610.591.232.700;0.9049835205078125;0.87139892578125;6.488.504.028.320.330;;;29.000.000.009.999.900
2019-11-07T07:00:00+01:00;44.5,10.5;2019-11-05T01:00:00+01:00;33.107.086.181.640.800;4.612.817.382.812.520;5.859.375;885.121.898.651.123;56057703.0;12.736.512.000.000.000;18.582.110.591.232.700;0.7799835205078125;168.389.892.578.125;28.947.540.283.203.300;;;1.00E+07
2019-11-07T07:00:00+01:00;45.0,10.5;2019-11-05T01:00:00+01:00;9.341.958.618.164.080;8.862.817.382.812.520;24.609.375;966.684.398.651.123;66334567.0;9.308.160.000.000.000;24.832.110.591.232.700;24.518.585.205.078.100;0.40264892578125;8.363.504.028.320.330;;;10.000.000.001
2019-11-07T07:00:00+01:00;45.5,12.0;2019-11-05T01:00:00+01:00;6.341.958.618.164.080;5.737.817.382.812.520;116.796.875;997.309.398.651.123;66637671.0;9.474.048.000.000.000;10.613.360.591.232.700;10.612.335.205.078.100;0.10577392578125;5.676.004.028.320.330;;;9.250.000.001
2019-11-07T07:00:00+01:00;45.0,12.0;2019-11-05T01:00:00+01:00;7.716.958.618.164.080;6.237.817.382.812.520;409.375;998.871.898.651.123;63604583.0;12.664.832.000.000.000;34.363.360.591.232.700;32.643.585.205.078.100;105.889.892.578.125;6.238.504.028.320.330;;;10.000.000.001
2019-11-07T07:00:00+01:00;45.0,11.5;2019-11-05T01:00:00+01:00;7.748.208.618.164.080;6.519.067.382.812.520;490.625;996.371.898.651.123;65634151.0;9.996.288.000.000.000;33.269.610.591.232.700;32.643.585.205.078.100;0.66827392578125;6.457.254.028.320.330;;;10.000.000.001
2019-11-07T07:00:00+01:00;44.5,11.0;2019-11-05T01:00:00+01:00;4.091.958.618.164.080;5.206.567.382.812.520;25.546.875;873.246.898.651.123;61091687.0;11.180.032.000.000.000;17.019.610.591.232.700;0.5612335205078125;160.577.392.578.125;32.697.540.283.203.300;;;7.500.000.009.999.990
2019-11-07T07:00:00+01:00;44.5,11.5;2019-11-05T01:00:00+01:00;7.935.708.618.164.080;7.925.317.382.812.520;23.671.875;999.809.398.651.123;62181223.0;12.984.320.000.000.000;11.238.360.591.232.700;0.6081085205078125;-0.94110107421875;7.926.004.028.320.330;;;10.000.000.001
2019-11-07T07:00:00+01:00;45.5,10.5;2019-11-05T01:00:00+01:00;5.685.708.618.164.080;6.300.317.382.812.520;1.465.625;818.559.398.651.123;65617767.0;6.256.640.000.000.000;23.582.110.591.232.700;10.143.585.205.078.100;-212.860.107.421.875;34.260.040.283.203.300;;;1.00E+07
2019-11-07T07:00:00+01:00;45.5,11.0;2019-11-05T01:00:00+01:00;4.591.958.618.164.080;5.706.567.382.812.520;73.203.125;828.871.898.651.123;61390695.0;8.697.856.000.000.000;32.800.860.591.232.700;-14.075.164.794.921.800;-297.235.107.421.875;30.197.540.283.203.300;;;1.00E+07
2019-11-07T07:00:00+01:00;45.5,12.5;2019-11-05T01:00:00+01:00;12.279.458.618.164.000;10.581.567.382.812.500;111.328.125;945.746.898.651.123;65941351.0;11.206.656.000.000.000;21.863.360.591.232.700;21.081.085.205.078.100;-0.58172607421875;9.769.754.028.320.330;;;21.500.000.009.999.900
2019-11-07T07:00:00+01:00;45.0,11.0;2019-11-05T01:00:00+01:00;8.873.208.618.164.080;8.206.567.382.812.520;70.078.125;996.371.898.651.123;67182439.0;9.885.696.000.000.000;29.050.860.591.232.700;29.049.835.205.078.100;0.10577392578125;8.144.754.028.320.330;;;10.000.000.001
2019-11-07T07:00:00+01:00;44.5,12.5;2019-11-05T01:00:00+01:00;17.654.458.618.164.000;10.894.067.382.812.500;12.953.125;989.184.398.651.123;65392487.0;10.989.568.000.000.000;6.514.461.059.123.270;59.206.085.205.078.100;-272.235.107.421.875;10.707.254.028.320.300;;;10.000.000.001
2019-11-07T07:00:00+01:00;44.5,12.0;2019-11-05T01:00:00+01:00;9.685.708.618.164.080;8.894.067.382.812.520;27.890.625;978.559.398.651.123;62967655.0;13.473.792.000.000.000;33.894.610.591.232.700;32.643.585.205.078.100;-0.86297607421875;8.551.004.028.320.330;;;10.000.000.001
2019-11-05T07:00:00+01:00;44.5,11.0;2019-11-05T01:00:00+01:00;8.845.971.679.687.520;10.270.730.590.820.300;0.05078125;9.090.670.204.162.590;7104561.0;2.89E+05;4.726.617.190.986.870;43.657.379.150.390.600;-17.919.464.111.328.100;8.864.556.884.765.640;7.490.686.035.156.270;8.975.366.210.937.520;29.000.000.009.999.900
2019-11-05T07:00:00+01:00;44.5,12.0;2019-11-05T01:00:00+01:00;11.689.721.679.687.500;12.958.230.590.820.300;0.0;9.403.170.204.162.590;6991537.0;2.89E+05;5.085.992.190.986.870;-18.061.370.849.609.300;47.549.285.888.671.800;12.020.806.884.765.600;11.744.592.285.156.200;12.321.069.335.937.500;9.000.000.009.999.990
2019-11-05T07:00:00+01:00;44.5,12.5;2019-11-05T01:00:00+01:00;17.658.471.679.687.500;18.458.230.590.820.300;10.546.875;8.018.795.204.162.590;7616817.0;2.89E+05;10.882.867.190.986.800;-51.498.870.849.609.300;9.583.053.588.867.180;14.958.306.884.765.600;14.357.873.535.156.200;16.455.834.960.937.500;43.000.000.009.999.900
2019-11-05T07:00:00+01:00;45.5,11.5;2019-11-05T01:00:00+01:00;11.564.721.679.687.500;11.864.480.590.820.300;496.875;9.762.545.204.162.590;7899185.0;2.89E+05;33.359.921.909.868.700;-20.248.870.849.609.300;-26.356.964.111.328.100;11.489.556.884.765.600;10.109.826.660.156.200;11.018.334.960.937.500;10.000.000.001
2019-11-05T07:00:00+01:00;45.5,12.0;2019-11-05T01:00:00+01:00;11.877.221.679.687.500;12.208.230.590.820.300;366.015.625;9.834.420.204.162.590;7701041.0;2.89E+05;7.351.617.190.986.870;-62.905.120.849.609.300;-38.075.714.111.328.100;11.927.056.884.765.600;10.924.279.785.156.200;11.645.288.085.937.500;9.100.000.001
2019-11-05T07:00:00+01:00;45.5,12.5;2019-11-05T01:00:00+01:00;14.845.971.679.687.500;13.520.730.590.820.300;249.609.375;9.684.420.204.162.590;7860913.0;2.89E+05;5.570.367.190.986.870;-15.248.870.849.609.300;-53.544.464.111.328.100;13.020.806.884.765.600;11.674.279.785.156.200;15.160.913.085.937.500;6.450.000.001
2019-11-05T07:00:00+01:00;45.0,12.0;2019-11-05T01:00:00+01:00;10.845.971.679.687.500;13.239.480.590.820.300;0.046875;8.768.795.204.162.590;7318961.0;2.89E+05;7.476.617.190.986.870;-0.3217620849609375;74.736.785.888.671.800;11.239.556.884.765.600;11.926.232.910.156.200;12.412.866.210.937.500;12.500.000.009.999.900
2019-11-05T07:00:00+01:00;45.0,11.5;2019-11-05T01:00:00+01:00;11.252.221.679.687.500;11.708.230.590.820.300;15.390.625;9.762.545.204.162.590;7657649.0;2.89E+05;7.257.867.190.986.870;-66.186.370.849.609.300;-29.950.714.111.328.100;11.364.556.884.765.600;9.291.467.285.156.270;10.567.163.085.937.500;9.100.000.001
2019-11-05T07:00:00+01:00;45.0,12.5;2019-11-05T01:00:00+01:00;17.033.471.679.687.500;17.645.730.590.820.300;0.265625;8.506.295.204.162.590;7350193.0;2.89E+05;14.835.992.190.986.800;-17.748.870.849.609.300;14.723.678.588.867.100;15.114.556.884.765.600;14.498.498.535.156.200;16.239.038.085.937.500;6.000.000.009.999.990
2019-11-05T07:00:00+01:00;44.5,11.5;2019-11-05T01:00:00+01:00;14.627.221.679.687.500;18.051.980.590.820.300;0.0;5.568.795.204.162.590;7061553.0;2.89E+05;11.804.742.190.986.800;48.969.879.150.390.600;10.739.303.588.867.100;9.052.056.884.765.640;8.285.607.910.156.270;9.467.553.710.937.520;9.500.000.009.999.990
2019-11-05T07:00:00+01:00;45.5,11.0;2019-11-05T01:00:00+01:00;12.064.721.679.687.500;12.801.980.590.820.300;2.669.921.875;9.303.170.204.162.590;7917873.0;2.89E+05;5.335.992.190.986.870;-42.592.620.849.609.300;-32.138.214.111.328.100;11.677.056.884.765.600;10.060.998.535.156.200;10.551.538.085.937.500;8.350.000.001
2019-11-05T07:00:00+01:00;45.0,11.0;2019-11-05T01:00:00+01:00;12.033.471.679.687.500;12.333.230.590.820.300;2.912.109.375;9.734.420.204.162.590;7835441.0;2.89E+05;5.632.867.190.986.870;-52.905.120.849.609.300;-19.169.464.111.328.100;11.927.056.884.765.600;9.154.748.535.156.270;10.385.522.460.937.500;49.500.000.009.999.900
2019-11-05T07:00:00+01:00;45.5,10.5;2019-11-05T01:00:00+01:00;11.408.471.679.687.500;12.114.480.590.820.300;3.580.078.125;9.512.545.204.162.590;7793585.0;2.89E+05;38.047.421.909.868.700;25.063.629.150.390.600;-28.544.464.111.328.100;11.364.556.884.765.600;9.910.607.910.156.270;11.180.444.335.937.500;10.000.000.001
2019-11-05T07:00:00+01:00;45.0,10.5;2019-11-05T01:00:00+01:00;11.408.471.679.687.500;11.708.230.590.820.300;105.078.125;9.893.795.204.162.590;7684145.0;2.89E+05;29.609.921.909.868.700;-28.842.620.849.609.300;-0.6825714111328125;11.520.806.884.765.600;9.518.029.785.156.270;10.352.319.335.937.500;9.900.000.001
2019-11-05T07:00:00+01:00;44.5,10.5;2019-11-05T01:00:00+01:00;12.033.471.679.687.500;14.083.230.590.820.300;2.208.984.375;7.753.170.204.162.590;7317041.0;2.89E+05;12.070.367.190.986.800;10.053.237.915.039.000;66.768.035.888.671.800;10.208.306.884.765.600;6.605.920.410.156.270;7.641.381.835.937.520;0.5000000099999973
2019-11-07T04:00:00+01:00;45.5,11.0;2019-11-05T01:00:00+01:00;511.072.692.871.096;6.156.457.519.531.270;73.203.125;8.710.122.966.766.350;58574143.0;8.697.856.000.000.000;3.540.181.800.723.070;-156.060.791.015.625;-31.917.724.609.375;4.157.342.529.296.890;;;1.00E+07
2019-11-07T04:00:00+01:00;45.5,12.0;2019-11-05T01:00:00+01:00;698.572.692.871.096;6.468.957.519.531.270;11.671.875;9.994.497.966.766.350;63397183.0;9.472.000.000.000.000;10.714.318.007.230.700;0.93939208984375;0.5113525390625;6.469.842.529.296.890;;;8.650.000.001
2019-11-07T04:00:00+01:00;45.0,10.5;2019-11-05T01:00:00+01:00;895.447.692.871.096;8.343.957.519.531.270;24.609.375;9.897.622.966.766.350;62541119.0;9.308.160.000.000.000;3.680.806.800.723.070;365.814.208.984.375;0.3863525390625;8.188.592.529.296.890;;;9.900.000.001
2019-11-07T04:00:00+01:00;44.5,11.0;2019-11-05T01:00:00+01:00;623.572.692.871.096;6.875.207.519.531.270;25.546.875;8.525.747.966.766.350;58185023.0;11.180.032.000.000.000;19.464.318.007.230.700;109.564.208.984.375;16.051.025.390.625;4.563.592.529.296.890;;;20.000.000.099.999.900
2019-11-07T04:00:00+01:00;45.5,12.5;2019-11-05T01:00:00+01:00;1.270.447.692.871.090;10.843.957.519.531.200;111.328.125;9.616.372.966.766.350;62799167.0;11.206.656.000.000.000;2.180.806.800.723.070;168.939.208.984.375;-13.948.974.609.375;10.251.092.529.296.800;;;24.000.000.009.999.900
2019-11-07T04:00:00+01:00;45.0,11.5;2019-11-05T01:00:00+01:00;764.197.692.871.096;6.718.957.519.531.270;4.875;9.966.372.966.766.350;61904191.0;9.996.288.000.000.000;3.696.431.800.723.070;340.814.208.984.375;14.176.025.390.625;6.657.342.529.296.890;;;10.000.000.001
2019-11-07T04:00:00+01:00;44.5,10.5;2019-11-05T01:00:00+01:00;38.919.769.287.109.600;5.062.707.519.531.270;58.515.625;9.250.747.966.766.350;53359935.0;12.736.512.000.000.000;16.651.818.007.230.700;0.51751708984375;15.738.525.390.625;39.698.425.292.968.900;;;1.00E+07
2019-11-07T04:00:00+01:00;45.0,11.0;2019-11-05T01:00:00+01:00;820.447.692.871.096;7.437.707.519.531.270;696.875;9.988.247.966.766.350;63388991.0;9.887.744.000.000.000;5.071.431.800.723.070;492.376.708.984.375;12.301.025.390.625;7.407.342.529.296.890;;;10.000.000.001
2019-11-07T04:00:00+01:00;45.0,12.0;2019-11-05T01:00:00+01:00;773.572.692.871.096;7.593.957.519.531.270;4.078.125;9.997.622.966.766.350;59968831.0;12.664.832.000.000.000;2.087.056.800.723.070;208.001.708.984.375;0.1207275390625;7.594.842.529.296.890;;;10.000.000.001
2019-11-07T04:00:00+01:00;45.5,10.5;2019-11-05T01:00:00+01:00;661.072.692.871.096;7.531.457.519.531.270;1.465.625;8.728.872.966.766.350;62725439.0;6.254.592.000.000.000;17.901.818.007.230.700;176.751.708.984.375;-0.2230224609375;5.563.592.529.296.890;;;1.00E+07
2019-11-07T04:00:00+01:00;45.0,12.5;2019-11-05T01:00:00+01:00;1.645.447.692.871.090;10.968.957.519.531.200;32.265.625;9.888.247.966.766.350;59964735.0;13.928.448.000.000.000;5.790.181.800.723.070;562.689.208.984.375;-13.636.474.609.375;10.813.592.529.296.800;;;60.500.000.009.999.900
2019-11-07T04:00:00+01:00;44.5,11.5;2019-11-05T01:00:00+01:00;904.822.692.871.096;9.218.957.519.531.270;2.375;9.553.872.966.766.350;58871103.0;12.984.320.000.000.000;4.055.806.800.723.070;397.064.208.984.375;0.7926025390625;8.563.592.529.296.890;;;38.000.000.009.999.900
2019-11-07T04:00:00+01:00;45.5,11.5;2019-11-05T01:00:00+01:00;757.947.692.871.096;7.687.707.519.531.270;154.609.375;9.975.747.966.766.350;62764351.0;5.623.808.000.000.000;13.526.818.007.230.700;0.78314208984375;10.894.775.390.625;7.657.342.529.296.890;;;8.900.000.001
2019-11-07T04:00:00+01:00;44.5,12.0;2019-11-05T01:00:00+01:00;920.447.692.871.096;8.750.207.519.531.270;2.734.375;9.956.997.966.766.350;59110719.0;13.473.792.000.000.000;3.383.931.800.723.070;337.689.208.984.375;-0.3323974609375;8.688.592.529.296.890;;;10.000.000.001
2019-11-07T04:00:00+01:00;44.5,12.5;2019-11-05T01:00:00+01:00;1.764.197.692.871.090;11.062.707.519.531.200;129.296.875;9.928.872.966.766.350;61379903.0;10.989.568.000.000.000;6.196.431.800.723.070;595.501.708.984.375;-17.073.974.609.375;10.969.842.529.296.800;;;10.000.000.001
